Date, Close/Last, Volume, Open, High, Low
05/10/2013, 426.8535, 0, 424.0527, 426.8593, 424.0527
05/09/2013, 423.619, 0, 424.0944, 425.3394, 422.5603
05/08/2013, 424.4243, 0, 423.0907, 425.8905, 423.0907
05/07/2013, 423.3841, 0, 422.1032, 423.4832, 421.8727
05/06/2013, 421.0382, 0, 424.4796, 424.4796, 420.9325
05/03/2013, 426.2382, 0, 427.5753, 428.0929, 424.9406
05/02/2013, 425.2701, 0, 423.052, 425.4966, 422.7093
05/01/2013, 422.2847, 0, 424.5844, 425.6274, 422.0026
04/30/2013, 427.784, 0, 429.6651, 430.5119, 427.6783
04/29/2013, 433.0465, 0, 430.0799, 433.809, 430.0799
04/26/2013, 429.1474, 0, 427.0248, 430.0359, 426.4657
04/25/2013, 428.604, 0, 429.3886, 430.5381, 427.9972
04/24/2013, 430.1773, 0, 434.3687, 434.5302, 429.9826
04/23/2013, 433.6137, 0, 430.0834, 434.3697, 430.0834
04/22/2013, 429.3931, 0, 428.15, 429.5315, 425.9527
04/19/2013, 428.7249, 0, 424.4871, 428.7742, 424.4871
04/18/2013, 423.9269, 0, 427.1564, 427.1564, 423.0489
04/17/2013, 425.7755, 0, 426.768, 426.768, 421.9865
04/16/2013, 428.1372, 0, 425.7136, 428.3298, 425.0273
04/15/2013, 423.9731, 0, 426.059, 429.9045, 423.9247
04/12/2013, 425.9945, 0, 425.343, 426.0124, 423.7527
04/11/2013, 426.2119, 0, 421.5753, 427.2294, 421.5753
04/10/2013, 421.5753, 0, 417.611, 421.9738, 417.611
04/09/2013, 415.9495, 0, 415.4471, 417.303, 414.5102
04/08/2013, 415.0416, 0, 413.8573, 415.0416, 411.7721
04/05/2013, 413.5858, 0, 415.7189, 415.7189, 411.0514
04/04/2013, 415.7189, 0, 414.7136, 416.947, 413.7791
04/03/2013, 415.7298, 0, 417.4676, 418.471, 415.1144
04/02/2013, 416.8332, 0, 414.1987, 417.0915, 413.9859
04/01/2013, 412.948, 0, 412.0051, 413.1535, 411.2257
03/28/2013, 412.6127, 0, 409.912, 412.9184, 409.2115
03/27/2013, 409.0294, 0, 406.7275, 409.1064, 406.2855
03/26/2013, 409.7765, 0, 406.1947, 409.8338, 406.1947
03/25/2013, 405.6102, 0, 406.949, 407.923, 404.1485
03/22/2013, 407.2452, 0, 404.7335, 407.7305, 404.7335
03/21/2013, 403.8524, 0, 403.7265, 405.513, 403.0805
03/20/2013, 406.4813, 0, 405.6466, 407.1086, 405.4329
03/19/2013, 402.2733, 0, 401.781, 403.8, 400.7873
03/18/2013, 400.4507, 0, 401.586, 402.6251, 399.421
03/15/2013, 404.4357, 0, 403.1881, 404.552, 402.2247
03/14/2013, 403.5363, 0, 402.5856, 403.5436, 401.2259
03/13/2013, 402.1827, 0, 402.2099, 402.4957, 400.6463
03/12/2013, 403.0358, 0, 401.842, 404.1084, 401.842
03/11/2013, 401.842, 0, 399.5706, 401.9639, 399.549
03/08/2013, 400.4138, 0, 400.5502, 400.9732, 398.9546
03/07/2013, 400.639, 0, 400.5422, 401.4649, 400.2947
03/06/2013, 400.0271, 0, 400.7949, 400.9063, 398.7278
03/05/2013, 400.5912, 0, 399.8238, 401.1665, 399.7687
03/04/2013, 397.4771, 0, 393.3005, 397.4919, 393.032
03/01/2013, 393.3122, 0, 390.7828, 393.624, 390.4939
02/28/2013, 392.4341, 0, 392.8608, 394.4484, 392.211
02/27/2013, 393.0614, 0, 389.179, 393.9461, 388.5478
02/26/2013, 389.226, 0, 389.9831, 391.6556, 387.9461
02/25/2013, 390.3377, 0, 395.4563, 397.4573, 390.3238
02/22/2013, 395.4698, 0, 393.6283, 395.4698, 393.104
